title,speaker,calling,year,season,url,paragraph_number,text
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,12,"Alma repented and remembered. He later shared the angels admonition with his son Helaman. Alma counseled, I would that ye should do as I have done, in remembering the captivity of our fathers; for they were in bondage, and none could deliver them except it was the God of Abraham,  Isaac, and  Jacob; and he surely did deliver them in their afflictions. Alma said simply, I do put my trust in him. Alma understood that by remembering deliverance from bondage and support during trials and troubles of every kind, we come to know God and the surety of His promises."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,13,"Few of us have an experience as dramatic as Almas, yet our transformation can be equally profound. The Savior pledged anciently:"
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,14,"A new heart also will I give you, and a new spirit will I put within you: and I will take away the stony heart, and I will give you an heart of flesh."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,15,And I will put my spirit within you.
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,16,"And ye shall be my people, and I will be your God."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,17,The resurrected Savior told the Nephites how this transformation begins. He identified a pivotal feature in Heavenly Fathers plan when He said:
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,18,"And my Father sent me that I might be lifted up upon the cross; and after that I had been lifted up upon the cross, that I might draw all men unto me."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,19,"And for this cause have I been lifted up; therefore, according to the power of the Father I will draw all men unto me."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,20,"What does it take for you to be drawn to the Savior? Consider Jesus Christs submission to His Fathers will, His victory over death, His taking upon Himself your sins and mistakes, His receiving power from the Father to make intercession for you, and His ultimate redemption of you. Are these things not sufficient to draw you to Him? They are for me. Jesus Christ stands with open arms, hoping and willing to heal, forgive, cleanse, strengthen, purify, and sanctify [you and me]."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,21,"These truths should give us a new heart and prompt us to choose to follow Heavenly Father and Jesus Christ. Yet even new hearts may be prone to wander,  prone to leave the God [we] love. To fight this tendency, we need to reflect every day on the gifts we have received and on what they entailed. King Benjamin counseled, I would that ye should remember, and always retain in remembrance, the greatness of God  and his goodness and long-suffering towards you. If we do so, we qualify for remarkable heavenly blessings."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,22,"Reflecting on Gods goodness and mercy helps us become more spiritually receptive. In turn, increased spiritual sensitivity allows us to come to know the truth of all things by the power of the Holy Ghost. This includes a testimony of the truthfulness of the Book of Mormon; knowing that Jesus is the Christ, our personal Savior and Redeemer; and accepting that His gospel has been restored in these latter days."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,23,"When we remember the greatness of our Heavenly Father and Jesus Christ and what They have done for us, we will not take Them for granted, just as Tom did not take Jonathans heart for granted. In a joyful and reverent way, Tom remembered each day the tragedy that brought him extended life. In the exuberance of knowing that we can be saved and exalted, we need to remember that salvation and exaltation came at a great cost. We can be reverently joyful as we realize that without Jesus Christ, we are doomed, but with Him, we can receive the greatest gift Heavenly Father can give. Indeed, this reverence allows us to enjoy the promise of eternal life in this world and eventually receive eternal life  even immortal glory in the world to come."
Consider the Goodness and Greatness of God,By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2020,April,https://www.churchofjesuschrist.org/study/general-conference/2020/04/26renlund?lang=eng,24,"When we consider the goodness of our Heavenly Father and Jesus Christ, our trust in Them increases. Our prayers change because we know God is our Father and we are His children. We seek not to change His will but to align our will with His and secure for ourselves blessings that He wants to grant, conditioned on our asking for them. We yearn to be more meek, more pure, more steadfast, more Christlike. These changes qualify us for additional heavenly blessings."
